scheme,training_gpu,training_sigma,readout_sigma,parameter,comparisons,batches,injected_beta,checkpoint_epoch,source_bundle,cosine_defined_count,cosine_min,cosine_p10,cosine_median,cosine_p90,cosine_max,clean_eqprop_bptt_cosine_defined_count,clean_eqprop_bptt_cosine_min,clean_eqprop_bptt_cosine_p10,clean_eqprop_bptt_cosine_median,clean_eqprop_bptt_cosine_p90,clean_eqprop_bptt_cosine_max,noisy_clean_eqprop_cosine_defined_count,noisy_clean_eqprop_cosine_min,noisy_clean_eqprop_cosine_p10,noisy_clean_eqprop_cosine_median,noisy_clean_eqprop_cosine_p90,noisy_clean_eqprop_cosine_max,eqprop_over_bptt_norm_ratio_defined_count,eqprop_over_bptt_norm_ratio_min,eqprop_over_bptt_norm_ratio_p10,eqprop_over_bptt_norm_ratio_median,eqprop_over_bptt_norm_ratio_p90,eqprop_over_bptt_norm_ratio_max,relative_l2_difference_over_bptt_defined_count,relative_l2_difference_over_bptt_min,relative_l2_difference_over_bptt_p10,relative_l2_difference_over_bptt_median,relative_l2_difference_over_bptt_p90,relative_l2_difference_over_bptt_max,bptt_rms_defined_count,bptt_rms_min,bptt_rms_p10,bptt_rms_median,bptt_rms_p90,bptt_rms_max,eqprop_rms_defined_count,eqprop_rms_min,eqprop_rms_p10,eqprop_rms_median,eqprop_rms_p90,eqprop_rms_max,all_endpoint_residual_gates_passed,fraction_cosine_above_0.90,fraction_cosine_above_0.99
ours,RTX5090,0.0,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/loulou/production/runs/000_conv3_ours_p90_sigma0_seed0_7c8fbb04,36,0.9982433680278898,0.99962648504981,0.9999691860926814,0.9999941198231451,0.9999988602529645,36,0.9982433680278898,0.99962648504981,0.9999691860926814,0.9999941198231451,0.9999988602529645,36,0.9999999999999958,0.9999999999999982,1.0000000000000002,1.0000000000000027,1.0000000000000058,36,0.9967060961742461,0.9988681142294782,1.000626848253363,1.0044516309625982,1.0330681594183302,36,0.0015162718413348777,0.0034449204228896033,0.00785749458010645,0.027395637016769496,0.06825518436836767,36,1.4049554082687391e-05,1.8203454411169427e-05,2.9582375498189338e-05,4.238495979388004e-05,6.285796173276242e-05,36,1.402914706867043e-05,1.8187061132972993e-05,2.9676635065984106e-05,4.238377245669182e-05,6.289636725643383e-05,True,1.0,1.0
ours,RTX5090,0.0,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/loulou/production/runs/000_conv3_ours_p90_sigma0_seed0_7c8fbb04,36,0.9971962343621819,0.9990936359492211,0.9999041294774644,0.9999874139777549,0.9999941672571347,36,0.9971962343621819,0.9990936359492211,0.9999041294774644,0.9999874139777549,0.9999941672571347,36,0.9999999999999937,0.9999999999999942,0.9999999999999993,1.0000000000000036,1.000000000000007,36,0.9832161781218103,0.9987159754827156,0.9998148612524879,1.0009685342678987,1.001497708959199,36,0.0034158914786784067,0.00500340572237551,0.013865237743567644,0.04272675753538299,0.07612563396364422,36,3.0024631556992266e-05,4.0565980202518384e-05,5.596578932500347e-05,8.979748040236795e-05,0.00011975100684192796,36,3.0020948273353857e-05,4.0590407301958704e-05,5.600393703796828e-05,8.95338242082726e-05,0.00011963224855677588,True,1.0,1.0
ours,RTX5090,0.0,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/loulou/production/runs/000_conv3_ours_p90_sigma0_seed0_7c8fbb04,36,0.999999955027069,0.9999999925160419,0.9999999991246413,0.9999999999230349,0.9999999999692308,36,0.999999955027069,0.9999999925160419,0.9999999991246413,0.9999999999230349,0.9999999999692308,36,0.9999999999999241,0.9999999999999462,0.9999999999999962,1.000000000000076,1.000000000000147,36,0.9999451044791122,0.999995145401809,1.0000010055016029,1.0000101919123425,1.0000440573198337,36,7.855219533503128e-06,1.2397759441760135e-05,4.1949170138980556e-05,0.0001262578564668969,0.0003048842570257003,36,7.044289539538483e-05,8.868954984237799e-05,0.00012164634587343374,0.00017362989603962706,0.00022004135196577115,36,7.044290440721303e-05,8.868933661158442e-05,0.00012164663845432544,0.0001736283744186415,0.0002200408169463957,True,1.0,1.0
ours,RTX5090,3e-05,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,36,0.9681301781542766,0.9890514700180919,0.9998056602206196,0.9999898963386983,0.9999970496395846,36,0.9681301781542766,0.9890514700180919,0.9998056602206196,0.9999898963386983,0.9999970496395846,36,0.9999999999999994,0.9999999999999996,1.0,1.0000000000000002,1.0000000000000004,36,0.9065811624742899,0.9655433396169827,0.9973590896707862,1.0325068751773,1.087355042247484,36,0.004893207575780788,0.010611291066148528,0.03358564063804818,0.1478189914901503,0.2773779485918309,36,4.04959875758183e-05,6.246266880493919e-05,0.00012554452922436968,0.00032082378977208494,0.0004950636132033077,36,4.051993390058209e-05,5.899411645964226e-05,0.00012575229954359959,0.00031188966908509666,0.00048414741036268056,True,1.0,0.8888888888888888
ours,RTX5090,3e-05,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,36,0.9964378077276214,0.9972662270500241,0.9994842151180237,0.999900066324779,0.9999403770590696,36,0.9964378077276214,0.9972662270500241,0.9994842151180237,0.999900066324779,0.9999403770590696,36,0.9999999999999966,0.9999999999999982,0.9999999999999993,1.0000000000000018,1.0000000000000058,36,0.9363522382766992,0.9778761020067401,0.9964034967744302,1.0050969618064554,1.0118633121304688,36,0.011996905795288768,0.014877575679034456,0.03316205444316225,0.07764034003222962,0.09694748058633783,36,3.098238772542694e-05,4.5248440999319254e-05,6.855643310024466e-05,0.00011364759610420528,0.00016223309448351475,36,3.081028354502318e-05,4.5348204200742754e-05,6.845441830577483e-05,0.00011165981623535712,0.00016014113312851842,True,1.0,1.0
ours,RTX5090,3e-05,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,36,0.9895285052360856,0.9935561370838419,0.9980722746869541,0.9993126505307122,0.9997070038547636,36,0.9895285052360856,0.9935561370838419,0.9980722746869541,0.9993126505307122,0.9997070038547636,36,0.9999999999999581,0.9999999999999829,0.9999999999999967,1.0000000000000169,1.000000000000021,36,0.9522455197790737,0.9831912054159211,0.9948951726945519,0.9998374752886455,1.0007253728336916,36,0.02425450290364115,0.03742782384014385,0.062212938334598344,0.11448881082958734,0.14907500907204346,36,4.933831253999286e-05,6.145703641573153e-05,8.55304076479725e-05,0.00013728008560787998,0.00017369807442340314,36,4.878523290502802e-05,6.120077147900858e-05,8.530469303278065e-05,0.00013657057712762838,0.00017216239757174436,True,1.0,0.9722222222222222
ours,RTX5090,3e-05,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,36,0.9999479741459367,0.999995951597211,0.9999996409812836,0.9999999515341547,0.9999999908123309,36,0.9999479741459367,0.999995951597211,0.9999996409812836,0.9999999515341547,0.9999999908123309,36,0.9999999999999426,0.9999999999999767,0.9999999999999987,1.0000000000000315,1.0000000000000457,36,0.9993001946097264,0.9998839689948038,1.0000526913903018,1.0005562942248807,1.002648284753416,36,0.00013799180697172158,0.00031817368709703285,0.0008643042120921954,0.0028707616256724577,0.010220989179510502,36,0.00011087238990740407,0.00011711564212114665,0.00015870167961087975,0.00022146656734869667,0.00028753107372625654,36,0.00011086490607918141,0.00011709442337989279,0.0001587531421921394,0.00022148428495909932,0.0002873298579309917,True,1.0,1.0
ours,RTX5090,3e-05,3e-05,ConvWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,144,-0.12428024165358446,-0.0377329352925558,0.09241941033427108,0.27642958556675146,0.383668464996005,144,0.9681301781542766,0.9809246582424588,0.9998056602206196,0.999992253606867,0.9999970496395846,144,-0.12631938682465993,-0.03768710813145159,0.09078220718586831,0.2768975509657444,0.38390624106222826,144,2.881542795075015,4.517602921536942,11.853558933324287,25.649081484605944,42.44152148741754,144,2.764281736862989,4.377498800952714,11.689757549967876,25.588021318832215,42.53990724585217,144,4.04959875758183e-05,5.975745541310258e-05,0.00012554452922436968,0.0003613364671226935,0.0004950636132033077,144,0.0012751437833958498,0.0013992605376236611,0.0015233421880860671,0.0016742215062833458,0.0019775711071860287,True,0.0,0.0
ours,RTX5090,3e-05,3e-05,ConvWeight_1,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,144,0.05299215156020249,0.14724691449951685,0.2233052425703963,0.361419294162406,0.5265517343820619,144,0.9964378077276214,0.9971443564712933,0.9994842151180237,0.9999044874750793,0.9999403770590696,144,0.05290309445959771,0.1473585693279099,0.22357105364982466,0.3611725419617227,0.5251026685374627,144,1.8683480744113035,2.8145714350677866,4.411700882400561,7.154162273302535,10.77858695100074,144,1.5884459981803338,2.639379397859175,4.296334981065668,7.071946615676001,10.678458726329058,144,3.098238772542694e-05,4.1220834380598103e-05,6.855643310024466e-05,0.00011789175700288816,0.00016223309448351475,144,0.0002466675075192904,0.00027369583992291276,0.000315800543139811,0.00036446690625703787,0.0004098101346438171,True,0.0,0.0
ours,RTX5090,3e-05,3e-05,ConvWeight_2,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,144,0.9865814969055224,0.990604132950399,0.9948875605579006,0.9970892690761004,0.9979053528211301,144,0.9895285052360856,0.9931205922469621,0.9980722746869541,0.9993199467067249,0.9997070038547636,144,0.9890483432689933,0.9949347514444865,0.9976702447395481,0.9990656037257344,0.9996330155115479,144,0.9525757138257457,0.9844791345086297,0.9983874460635708,1.0042511941043453,1.0071372827804883,144,0.06470387761652173,0.07630812678539696,0.10106432782388655,0.13748846021824318,0.16370497008247561,144,4.933831253999286e-05,6.005700077250141e-05,8.55304076479725e-05,0.0001401083993616959,0.00017369807442340314,144,4.9062984855822924e-05,6.000282455163647e-05,8.557356177330449e-05,0.00013888598281429766,0.0001722768469131792,True,1.0,0.9305555555555556
ours,RTX5090,3e-05,3e-05,DenseWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/local-acceleration/trex/production/runs/000_conv3_ours_p90_sigma3em5_seed0_aee679dc,144,0.9999476281061104,0.9999958379302347,0.9999995489692434,0.9999998630435746,0.9999998913145894,144,0.9999479741459367,0.9999958612861571,0.9999996409812836,0.9999999569350738,0.9999999908123309,144,0.999999850078243,0.9999998727097272,0.9999999304326643,0.9999999630680025,0.9999999780246304,144,0.9992962007862306,0.9998803951269846,1.000058102647837,1.0005722952397167,1.0026635301051654,144,0.00046910143715685296,0.0005272267388080617,0.000954790175242847,0.0028871090726436876,0.01025472755131478,144,0.00011087238990740407,0.00011412350089088527,0.00015870167961087975,0.00022270708397667993,0.00028753107372625654,144,0.0001108640271728223,0.0001141098039587686,0.0001587531181562018,0.00022273804286887552,0.0002873320183902699,True,1.0,1.0
ours,V100,0.0,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_f48e712c,36,0.9975892201551086,0.9997340931799947,0.9999797400239946,0.9999996607632446,0.9999999556004353,36,0.9975892201551086,0.9997340931799947,0.9999797400239946,0.9999996607632446,0.9999999556004353,36,0.9999999999999992,0.9999999999999997,1.0,1.0000000000000004,1.0000000000000007,36,0.9648720687247029,0.9920544564061624,1.0006085511682765,1.0110026362276527,1.0703262126743616,36,0.0006077642135681466,0.0012857985280005726,0.008644467109321964,0.03318084310747834,0.09377626976829759,36,1.3396965148448236e-05,1.7749932691726243e-05,6.10452879981998e-05,0.00012740792640980402,0.00013795033865409722,36,1.4138816757187774e-05,1.7769519261703594e-05,6.110345347175772e-05,0.0001261952060079892,0.00013911697460942414,True,1.0,1.0
ours,V100,0.0,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_f48e712c,36,0.998193282073866,0.9991405017081315,0.9999531321454727,0.9999968394455072,0.999999342042776,36,0.998193282073866,0.9991405017081315,0.9999531321454727,0.9999968394455072,0.999999342042776,36,0.9999999999999973,0.9999999999999984,1.0000000000000007,1.0000000000000033,1.0000000000000062,36,0.9748038068653169,0.9960739148512008,1.0001938472592675,1.0077725459328264,1.0355463408067227,36,0.001185150719242236,0.00253097629242585,0.009765417734780818,0.04208920491982222,0.06484737012318115,36,1.464448105065722e-05,2.033752293469286e-05,3.32815567342266e-05,4.6826854417757705e-05,6.961929896843092e-05,36,1.4765579595421967e-05,2.0330330139740405e-05,3.3764961577596476e-05,4.717968103862627e-05,6.786515766572108e-05,True,1.0,1.0
ours,V100,0.0,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_f48e712c,36,0.995489542958517,0.9978264667698733,0.9998359040265405,0.9999867596102716,0.9999975384122194,36,0.995489542958517,0.9978264667698733,0.9998359040265405,0.9999867596102716,0.9999975384122194,36,0.9999999999999938,0.9999999999999962,1.0,1.0000000000000024,1.0000000000000049,36,0.982613114003495,0.9976970706076638,0.9999652197949468,1.0008091700175188,1.0094872950288356,36,0.0022194176109636824,0.00497570039770716,0.018113080434631536,0.06564091802648594,0.09545740853846411,36,3.8388532111450204e-05,4.068458150592226e-05,6.208273209313631e-05,8.781666520568841e-05,0.00012830544532449638,36,3.8412534409527174e-05,4.068095996760723e-05,6.198893621200765e-05,8.815338269080458e-05,0.00012743780842048967,True,1.0,1.0
ours,V100,0.0,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_6/runs/000_conv3_ours_p90_sigma0_seed0_f48e712c,36,0.9999999187564941,0.9999999614037265,0.9999999986654551,0.9999999999748074,0.9999999999905214,36,0.9999999187564941,0.9999999614037265,0.9999999986654551,0.9999999999748074,0.9999999999905214,36,0.9999999999998849,0.9999999999999496,0.999999999999992,1.0000000000000615,1.0000000000001188,36,0.9999355635833628,0.9999901660259669,1.0000001579582474,1.0000382026816153,1.000122952885822,36,4.335333783175758e-06,6.883787023918933e-06,5.198241332390443e-05,0.00029397186959028625,0.00040820174667358897,36,7.420618660506824e-05,8.882573083954497e-05,0.0001301637120712012,0.0001720655230256533,0.00022524814793216445,36,7.420618919746641e-05,8.882567433282657e-05,0.0001301641812560701,0.00017207576789149556,0.00022523363374865753,True,1.0,1.0
ours,V100,1e-05,0.0,ConvWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,36,0.9976105732794782,0.999119916892691,0.9999422761572696,0.9999910189440404,0.9999987895860034,36,0.9976105732794782,0.999119916892691,0.9999422761572696,0.9999910189440404,0.9999987895860034,36,0.9999999999999993,0.9999999999999997,1.0,1.0000000000000004,1.0000000000000007,36,0.9506376763729244,0.9850142439861209,0.9996370282506308,1.016800694513568,1.0361319755807576,36,0.002023840269475183,0.006204965792113127,0.015513773045625684,0.04966629181359355,0.08129266802112627,36,4.341065448535775e-05,5.755516074052582e-05,0.0001248738414216167,0.00022625988729622632,0.0003985064208967285,36,4.33712396357193e-05,5.687932380985575e-05,0.00012648172523276033,0.00022616244434035235,0.0004004986739937194,True,1.0,1.0
ours,V100,1e-05,0.0,ConvWeight_1,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,36,0.998263906866043,0.9990779023281051,0.9997433800919548,0.9999492880353646,0.9999927608945212,36,0.998263906866043,0.9990779023281051,0.9997433800919548,0.9999492880353646,0.9999927608945212,36,0.9999999999999948,0.9999999999999968,0.9999999999999996,1.0000000000000027,1.0000000000000056,36,0.9873452413477065,0.9903867019413135,0.9990107430381567,1.0029552005694373,1.0076151660719554,36,0.003980380920185662,0.010378940543771368,0.02267162203378502,0.043070597295948046,0.05940141768987379,36,2.8084919426788404e-05,3.30428561977638e-05,4.429104472872372e-05,7.041921122678299e-05,0.00010659781014264554,36,2.8118629250196688e-05,3.305171146100917e-05,4.4146767739300364e-05,7.060957215000835e-05,0.00010600045142936164,True,1.0,1.0
ours,V100,1e-05,0.0,ConvWeight_2,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,36,0.993739809585895,0.9966927996987487,0.9991540748691755,0.999774509173166,0.9999525917921831,36,0.993739809585895,0.9966927996987487,0.9991540748691755,0.999774509173166,0.9999525917921831,36,0.9999999999999936,0.9999999999999953,0.9999999999999991,1.000000000000004,1.0000000000000053,36,0.9905206067250886,0.9931592020383516,0.9981776613134836,1.0009844868663824,1.0035840662977076,36,0.009753990107713481,0.02105067918592214,0.041094565282732136,0.08126521088884658,0.11172034459431943,36,3.9974266434562855e-05,4.925330528885424e-05,6.648588123255806e-05,9.030252226424544e-05,0.00013286435569767553,36,3.995026959305766e-05,4.9248026913354385e-05,6.605443406054132e-05,9.011993952375149e-05,0.00013160488221779953,True,1.0,1.0
ours,V100,1e-05,0.0,DenseWeight_0,36,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,36,0.9999994155128208,0.9999997589944081,0.9999999657827188,0.9999999963066408,0.9999999990435656,36,0.9999994155128208,0.9999997589944081,0.9999999657827188,0.9999999963066408,0.9999999990435656,36,0.9999999999999286,0.9999999999999424,1.0000000000000033,1.0000000000000548,1.0000000000000773,36,0.9999419077670217,0.9999658427587724,1.0000024196959578,1.0001100637957987,1.0002979816734443,36,4.378528419785014e-05,8.463700455644148e-05,0.0002617822706413727,0.0006892168868964152,0.001081943779681025,36,9.319713094091178e-05,0.00010074861082183038,0.0001410584900473851,0.00019031177622858843,0.00024002286346619468,36,9.319414833728336e-05,0.00010074832995778557,0.00014106043529575857,0.00019033118482982803,0.00024003240882901344,True,1.0,1.0
ours,V100,1e-05,1e-05,ConvWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,144,-0.04151099502529365,0.07405052347309099,0.25818289501843106,0.4425861485328326,0.6627937708550086,144,0.9976105732794782,0.9990105852334659,0.9999422761572696,0.9999960886298828,0.9999987895860034,144,-0.038994656583207915,0.07466324982793002,0.2582692972498693,0.44320816846465017,0.6627008867021686,144,1.491640290089441,2.3266879811226855,4.084988196200994,9.253332834064729,12.958623725165918,144,1.2051352020157908,2.1688676726116607,3.96392443540049,9.209048770422461,12.945125315538585,144,4.341065448535775e-05,5.2838055666665164e-05,0.0001248738414216167,0.0002317714663769483,0.0003985064208967285,144,0.00043439889432669545,0.0004779986453128746,0.0005268277559656183,0.0005900161742324058,0.0007778763443170111,True,0.0,0.0
ours,V100,1e-05,1e-05,ConvWeight_1,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,144,0.22826261320325766,0.31640074498147347,0.41409171255052685,0.607427046384306,0.800485058297668,144,0.998263906866043,0.9989661135127238,0.9997433800919548,0.999970709095512,0.9999927608945212,144,0.22732723052243867,0.3162875038921637,0.41560970839777983,0.6080381419741825,0.8009635628262461,144,1.2323689429958582,1.7068708414402745,2.437850206190467,3.1535884204410194,4.171267481997257,144,0.7387471565455794,1.3617827429279035,2.2062508280492183,2.9785515075310314,4.050846472810322,144,2.8084919426788404e-05,3.221453524839152e-05,4.429104472872372e-05,7.173704312074005e-05,0.00010659781014264554,144,8.420003861111422e-05,9.717468080955333e-05,0.00010730304786597309,0.0001263466070606071,0.00014946480445570277,True,0.0,0.0
ours,V100,1e-05,1e-05,ConvWeight_2,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,144,0.9931086477957582,0.9958771032939964,0.9979592419938075,0.9988787726749099,0.9993841261264987,144,0.993739809585895,0.9965431787615623,0.9991540748691755,0.9998347063071797,0.9999525917921831,144,0.997517571702626,0.9981602888845614,0.9991095452871926,0.9995691942749619,0.9998042769130242,144,0.990470340655381,0.9936537982070099,0.999253953850082,1.0025768424275652,1.0051745359725939,144,0.035093671889291043,0.047359713418406134,0.06386537924465205,0.09081521435016947,0.11719733900156461,144,3.9974266434562855e-05,4.8413155114057726e-05,6.648588123255806e-05,9.232162220692137e-05,0.00013286435569767553,144,3.999472125578033e-05,4.8525271359867425e-05,6.60962876266222e-05,9.207318945972446e-05,0.00013168559720626478,True,1.0,1.0
ours,V100,1e-05,1e-05,DenseWeight_0,144,36,5.26875648112,30,results/eqprop-conv3-p90-read-noise-20260919-v1/jz/v100-production/task_7/runs/000_conv3_ours_p90_sigma1em5_seed0_fed8b205,144,0.9999994094528539,0.9999996398041111,0.9999999503857879,0.9999999796029596,0.9999999892521073,144,0.9999994155128208,0.9999996470645036,0.9999999657827188,0.9999999981723253,0.9999999990435656,144,0.999999969913696,0.999999975373332,0.9999999876831205,0.9999999931017998,0.999999995616208,144,0.9999384411247504,0.9999657991189136,1.0000016672097494,1.0001182377987738,1.000301194905017,144,0.0001469616111047718,0.000202209137286492,0.00031744598847507146,0.0008771754265478112,0.0010875520294395939,144,9.319713094091178e-05,0.00010027922249401264,0.0001410584900473851,0.00019138952160634864,0.00024002286346619468,144,9.319405469572002e-05,0.00010027842480671611,0.00014106053167374435,0.00019142256223517507,0.00024003254658726131,True,1.0,1.0
