architecture,scheme,layer_index,parameter,sigma,n_comparisons,n_batches,bptt_cosine_n_defined,bptt_cosine_mean,bptt_cosine_median,bptt_cosine_p10,bptt_cosine_p90,bptt_cosine_std,bptt_estimate_l2_n_defined,bptt_estimate_l2_mean,bptt_estimate_l2_median,bptt_estimate_l2_p10,bptt_estimate_l2_p90,bptt_estimate_l2_std,bptt_reference_l2_n_defined,bptt_reference_l2_mean,bptt_reference_l2_median,bptt_reference_l2_p10,bptt_reference_l2_p90,bptt_reference_l2_std,bptt_relative_l2_error_n_defined,bptt_relative_l2_error_mean,bptt_relative_l2_error_median,bptt_relative_l2_error_p10,bptt_relative_l2_error_p90,bptt_relative_l2_error_std,bptt_norm_ratio_n_defined,bptt_norm_ratio_mean,bptt_norm_ratio_median,bptt_norm_ratio_p10,bptt_norm_ratio_p90,bptt_norm_ratio_std,bptt_estimate_zero_fraction_n_defined,bptt_estimate_zero_fraction_mean,bptt_estimate_zero_fraction_median,bptt_estimate_zero_fraction_p10,bptt_estimate_zero_fraction_p90,bptt_estimate_zero_fraction_std,bptt_reference_zero_fraction_n_defined,bptt_reference_zero_fraction_mean,bptt_reference_zero_fraction_median,bptt_reference_zero_fraction_p10,bptt_reference_zero_fraction_p90,bptt_reference_zero_fraction_std,clean_ep_cosine_n_defined,clean_ep_cosine_mean,clean_ep_cosine_median,clean_ep_cosine_p10,clean_ep_cosine_p90,clean_ep_cosine_std,clean_ep_estimate_l2_n_defined,clean_ep_estimate_l2_mean,clean_ep_estimate_l2_median,clean_ep_estimate_l2_p10,clean_ep_estimate_l2_p90,clean_ep_estimate_l2_std,clean_ep_reference_l2_n_defined,clean_ep_reference_l2_mean,clean_ep_reference_l2_median,clean_ep_reference_l2_p10,clean_ep_reference_l2_p90,clean_ep_reference_l2_std,clean_ep_relative_l2_error_n_defined,clean_ep_relative_l2_error_mean,clean_ep_relative_l2_error_median,clean_ep_relative_l2_error_p10,clean_ep_relative_l2_error_p90,clean_ep_relative_l2_error_std,clean_ep_norm_ratio_n_defined,clean_ep_norm_ratio_mean,clean_ep_norm_ratio_median,clean_ep_norm_ratio_p10,clean_ep_norm_ratio_p90,clean_ep_norm_ratio_std,clean_ep_estimate_zero_fraction_n_defined,clean_ep_estimate_zero_fraction_mean,clean_ep_estimate_zero_fraction_median,clean_ep_estimate_zero_fraction_p10,clean_ep_estimate_zero_fraction_p90,clean_ep_estimate_zero_fraction_std,clean_ep_reference_zero_fraction_n_defined,clean_ep_reference_zero_fraction_mean,clean_ep_reference_zero_fraction_median,clean_ep_reference_zero_fraction_p10,clean_ep_reference_zero_fraction_p90,clean_ep_reference_zero_fraction_std
conv3,legacy,1,ConvWeight_1,0,36,36,36,0.9999999882453694,0.9999999999305776,0.9999999998324998,0.9999999999758928,7.005770718833799e-08,36,0.02810919176796164,0.025294520140488604,0.017476218362153004,0.04264042883680877,0.012964008975592663,36,0.028109196410329176,0.02529451900893276,0.017476217110381144,0.042640427863468805,0.012964005283506698,36,3.694989290001691e-05,1.1783218772777575e-05,6.940566412910415e-06,1.8302236763881997e-05,0.0001509267406179024,36,0.9999997606459858,0.9999999930637586,0.9999998574530393,1.0000001443606963,1.5467210814701658e-06,36,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.23078513665364e-06,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.2865454600503746e-16,36,0.02810919176796164,0.025294520140488604,0.017476218362153004,0.04264042883680877,0.012964008975592663,36,0.02810919176796164,0.025294520140488604,0.017476218362153004,0.04264042883680877,0.012964008975592663,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.23078513665364e-06,36,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.23078513665364e-06
conv3,legacy,1,ConvWeight_1,1e-05,288,36,288,-0.0002744973671309564,-0.0009464197395521617,-0.03109945074147755,0.029192868429018467,0.025230457655986166,288,77.01573768992789,76.28116861491307,70.2934820215791,85.4845457713815,5.9335056322128095,288,0.028109196410329176,0.02529451900893276,0.01722671627665887,0.04452159865039282,0.01280493170964122,288,3150.5979545068158,3005.2715282265544,1889.819342818252,4548.50893823999,1076.9817305050392,288,3150.597497003919,3005.2771496584346,1889.8104132031253,4548.481174305722,1076.983359163966,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.0002743109705887371,-0.0009463838081896552,-0.031099584186593015,0.029192956999007088,0.02523064297939876,288,77.01573768992789,76.28116861491307,70.2934820215791,85.4845457713815,5.9335056322128095,288,0.02810919176796164,0.025294520140488604,0.017226720629141427,0.04452159647856137,0.0128049353564238,288,3150.5988687700924,3005.271564929075,1889.8191519385962,4548.507788669667,1076.9822957772765,288,3150.5984114536245,3005.2771862897375,1889.8102222476114,4548.480025091927,1076.98392448062,288,0.0,0.0,0.0,0.0,0.0,288,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.129790083136337e-06
conv3,legacy,1,ConvWeight_1,3e-05,288,36,288,-0.000518504469094125,-0.0011400603110509797,-0.03139335888612441,0.028927670597212254,0.025233227499771485,288,231.047251291852,228.84270226974593,210.8795435723113,256.4541481557875,17.80052840305645,288,0.028109196410329176,0.02529451900893276,0.01722671627665887,0.04452159865039282,0.01280493170964122,288,9451.793855992424,9015.814277835889,5669.458161718018,13645.526257788997,3230.9451736725605,288,9451.793276486145,9015.819788354971,5669.449055697585,13645.498420627402,3230.9468499003665,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.0005183180736197416,-0.0011400243796931323,-0.03139350658658292,0.02892774566166703,0.025233413193709257,288,231.047251291852,228.84270226974593,210.8795435723113,256.4541481557875,17.80052840305645,288,0.02810919176796164,0.025294520140488604,0.017226720629141427,0.04452159647856137,0.0128049353564238,288,9451.796599152682,9015.814387800874,5669.457588925516,13645.522809777196,3230.9468695704995,288,9451.796019832806,9015.819898248737,5669.448482829242,13645.494972972148,3230.948545842712,288,0.0,0.0,0.0,0.0,0.0,288,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.129790083136337e-06
conv3,legacy,1,ConvWeight_1,0.0001,288,36,288,-0.0006039061973232988,-0.0012116796569819049,-0.03149498278749144,0.02879389886643894,0.025234313785936324,288,770.1575611946905,762.8081016441893,702.9307932289552,854.847817425244,59.33511177566177,288,0.028109196410329176,0.02529451900893276,0.01722671627665887,0.04452159865039282,0.01280493170964122,288,31505.979436267167,30052.710674193615,18898.195428179817,45485.08104437203,10769.817039110627,288,31505.978814060436,30052.716145889288,18898.18626040345,45485.05318157016,10769.81873199007,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.0006037198017264156,-0.001211692157019184,-0.031495130487576704,0.02879397393066141,0.02523449960885405,288,770.1575611946905,762.8081016441893,702.9307932289552,854.847817425244,59.33511177566177,288,0.02810919176796164,0.025294520140488604,0.017226720629141427,0.04452159647856137,0.0128049353564238,288,31505.98858056685,30052.711040577185,18898.19351869221,45485.06955181653,10769.82269219831,288,31505.987958546513,30052.716512201638,18898.184350840012,45485.04168937122,10769.824385122154,288,0.0,0.0,0.0,0.0,0.0,288,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.129790083136337e-06
conv3,legacy,1,ConvWeight_1,0.0003,288,36,288,-0.0006283046465077389,-0.0012385137612736371,-0.03152405264510266,0.028755540958271854,0.02523463547228595,288,2310.4727298910466,2288.423701970254,2108.791696789539,2564.5443840605108,178.0053841213631,288,0.028109196410329176,0.02529451900893276,0.01722671627665887,0.04452159865039282,0.01280493170964122,288,94517.93759747631,90158.10129251404,56694.59962269569,136455.18758341155,32309.44934972387,288,94517.93696307148,90158.10675310632,56694.59043723392,136455.15971325294,32309.45104736816,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.0006281182494536087,-0.0012385493622654822,-0.031524200345309124,0.02875561602162713,0.025234821332494963,288,2310.4727298910466,2288.423701970254,2108.791696789539,2564.5443840605108,178.0053841213631,288,0.02810919176796164,0.025294520140488604,0.017226720629141427,0.04452159647856137,0.0128049353564238,288,94517.96503074578,90158.10239152182,56694.593894078,136455.15310645814,32309.46630906614,288,94517.96439652734,90158.10785204286,56694.58470854041,136455.12523665605,32309.46800675483,288,0.0,0.0,0.0,0.0,0.0,288,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.129790083136337e-06
conv3,legacy,1,ConvWeight_1,0.0005,288,36,288,-0.0006331825231100023,-0.0012441227064425968,-0.03152989739965229,0.028747747558360147,0.025234700579219102,288,3850.787889905624,3814.0395548921033,3514.6528774031785,4274.2414897431345,296.6757071621528,288,0.028109196410329176,0.02529451900893276,0.01722671627665887,0.04452159865039282,0.01280493170964122,288,157529.89481676157,150263.4509428576,94491.02160469531,227425.2200652101,53849.07930557836,288,157529.89417991895,150263.45640121936,94491.01241566015,227425.1921935526,53849.081004182044,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,-0.0006329961245001679,-0.0012441583076605723,-0.031530045100085745,0.02874782262083006,0.025234886447348136,288,3850.787889905624,3814.0395548921033,3514.6528774031785,4274.2414897431345,296.6757071621528,288,0.02810919176796164,0.025294520140488604,0.017226720629141427,0.04452159647856137,0.0128049353564238,288,157529.9405390009,150263.45277448904,94491.01205694576,227425.16260387743,53849.10757117253,288,157529.93990234466,150263.4582327796,94491.00286783474,227425.13473257647,53849.10926982062,288,0.0,0.0,0.0,0.0,0.0,288,6.028163580246913e-06,0.0,0.0,1.3563368055555555e-05,8.129790083136337e-06
conv3,legacy,2,ConvWeight_2,0,36,36,36,0.9999999811696889,0.9999999999999993,0.9999999999999983,0.9999999999999998,1.1287047172713146e-07,36,0.07794452264173425,0.07398975745295325,0.053535487200436285,0.10329618386205162,0.02594652621687289,36,0.0779446608644966,0.07398975745806084,0.05353548725219642,0.10329618380163444,0.025946462726644998,36,3.342878341790426e-05,3.413257712183479e-08,2.0774107240347474e-08,5.9124911705212795e-08,0.00019428081911754882,36,0.9999979173284598,0.9999999988617194,0.9999999895387013,1.0000000023709723,1.2499974553334562e-05,36,9.419005594135802e-08,0.0,0.0,0.0,5.65140335648148e-07,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.3001600768649978e-16,36,0.07794452264173425,0.07398975745295325,0.053535487200436285,0.10329618386205162,0.02594652621687289,36,0.07794452264173425,0.07398975745295325,0.053535487200436285,0.10329618386205162,0.02594652621687289,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,9.419005594135802e-08,0.0,0.0,0.0,5.65140335648148e-07,36,9.419005594135802e-08,0.0,0.0,0.0,5.65140335648148e-07
conv3,legacy,2,ConvWeight_2,1e-05,288,36,288,0.0425926567855214,0.03992668853632087,0.025810475666182928,0.06197386470065767,0.016145578313541183,288,1.8293323493199938,1.8223080973554375,1.657135949788268,2.0173633460187506,0.1369434100100459,288,0.07794466086449658,0.07398975745806084,0.052508441334850935,0.10747685481209997,0.025628089163472676,288,25.793225461384324,24.579126090584204,16.87018032118359,37.64315290488982,8.299944998805518,288,25.814322533871803,24.59889838521088,16.89590596589221,37.65819299126374,8.293601845907718,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.04259267215921439,0.039926691213524254,0.025810476491289952,0.061973864525998415,0.016145610213332568,288,1.8293323493199938,1.8223080973554375,1.657135949788268,2.0173633460187506,0.1369434100100459,288,0.07794452264173425,0.07398975745295325,0.05250844129944303,0.10747685500654797,0.02562815187464986,288,25.79328268877735,24.579126170991366,16.87018030499294,37.643152918720936,8.299957292300311,288,25.814379814658988,24.598898464406375,16.895905949864677,37.65819300778747,8.29361411759747,288,0.0,0.0,0.0,0.0,0.0,288,9.419005594135802e-08,0.0,0.0,0.0,5.58205835780159e-07
conv3,legacy,2,ConvWeight_2,3e-05,288,36,288,0.013929831565246742,0.01321498358014083,0.004466418400595892,0.02451906396385136,0.007943173390467052,288,5.483096741770096,5.455255545247052,4.964337826209314,6.048361069416881,0.41172701693799324,288,0.07794466086449658,0.07398975745806084,0.052508441334850935,0.10747685481209997,0.025628089163472676,288,77.37967603298438,73.73738632433822,50.61051723937649,112.92945569282254,24.89983377735614,288,77.38642822030346,73.74360510090514,50.61650342230653,112.9356433032354,24.897952333849496,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.013929846503569439,0.0132149797614519,0.004466418935464558,0.0245190643426742,0.007943246408576262,288,5.483096741770096,5.455255545247052,4.964337826209314,6.048361069416881,0.41172701693799324,288,0.07794452264173425,0.07398975745295325,0.05250844129944303,0.10747685500654797,0.02562815187464986,288,77.37984775839878,73.73738656301015,50.610517191178396,112.92945573968669,24.899870659818323,288,77.38659997333023,73.74360533832177,50.616503374290275,112.93564335278818,24.89798919829714,288,0.0,0.0,0.0,0.0,0.0,288,9.419005594135802e-08,0.0,0.0,0.0,5.58205835780159e-07
conv3,legacy,2,ConvWeight_2,0.0001,288,36,288,0.003880991756995361,0.0035652912816494207,-0.004169964139330612,0.012501752546967107,0.006423940108820931,288,18.275188960874196,18.18153564315712,16.54502276822819,20.159757131146854,1.372757178289431,288,0.07794466086449658,0.07398975745806084,0.052508441334850935,0.10747685481209997,0.025628089163472676,288,257.9322498216153,245.79138168670698,168.70144736638477,376.4314838138831,82.9994317291895,288,257.93397710917714,245.792854352299,168.70051834649053,376.43457218189985,82.99911601365359,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.003881006540689063,0.0035652903142520008,-0.004169964493223859,0.012501754727957509,0.00642403377348963,288,18.275188960874196,18.18153564315712,16.54502276822819,20.159757131146854,1.372757178289431,288,0.07794452264173425,0.07398975745295325,0.05250844129944303,0.10747685500654797,0.02562815187464986,288,257.9328222885754,245.79138247930587,168.70144720616105,376.43148397636327,82.99955467246002,288,257.93454959472297,245.79285514362735,168.70051818645518,376.4345723470672,82.99923894023793,288,0.0,0.0,0.0,0.0,0.0,288,9.419005594135802e-08,0.0,0.0,0.0,5.58205835780159e-07
conv3,legacy,2,ConvWeight_2,0.0003,288,36,288,0.001009399268579335,0.0008721518557722721,-0.006609770534413405,0.010042366139166372,0.00629296516520455,288,54.82514418371179,54.54375907190061,49.634227193737956,60.4787968695968,4.118349384146481,288,0.07794466086449658,0.07398975745806084,0.052508441334850935,0.10747685481209997,0.025628089163472676,288,773.796719303266,737.3749507085693,506.10197013783045,1129.2941507617547,248.99817365658197,288,773.797010790615,737.3750674334667,506.0990652357015,1129.2963534832272,248.99830542263672,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.0010094140075865383,0.0008721496706280926,-0.006609770064658771,0.010042367513574757,0.006293061744469921,288,54.82514418371179,54.54375907190061,49.634227193737956,60.4787968695968,4.118349384146481,288,0.07794452264173425,0.07398975745295325,0.05250844129944303,0.10747685500654797,0.02562815187464986,288,773.7984367449809,737.374953083819,506.1019696575369,1129.2941512545694,248.9985424852271,288,773.7987282483363,737.3750698074416,506.09906475559825,1129.2963539787286,248.99867423497497,288,0.0,0.0,0.0,0.0,0.0,288,9.419005594135802e-08,0.0,0.0,0.0,5.58205835780159e-07
conv3,legacy,2,ConvWeight_2,0.0005,288,36,288,0.0004350810941920484,0.00031370651255020103,-0.0071180739513649095,0.009531831495937898,0.006285891730539304,288,91.37519893616422,90.90613397731329,82.72356302608901,100.79781121885034,6.863925886143426,288,0.07794466086449658,0.07398975745806084,0.052508441334850935,0.10747685481209997,0.025628089163472676,288,1289.6611498653228,1228.9595951174292,843.4993310424537,1882.1564184493304,414.9967538580145,288,1289.6611541989264,1228.959440795946,843.4960309635446,1882.1584439387595,414.99697512610703,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.00043509582397528376,0.00031370540953225366,-0.007118073804435562,0.009531833349985247,0.0062859886084746155,288,91.37519893616422,90.90613397731329,82.72356302608901,100.79781121885034,6.863925886143426,288,0.07794452264173425,0.07398975745295325,0.05250844129944303,0.10747685500654797,0.02562815187464986,288,1289.664012280758,1228.9595990753337,843.4993302420954,1882.1564192724832,414.99736856822074,288,1289.6640166298519,1228.9594447525742,843.4960301633769,1882.1584447645994,414.99758982008217,288,0.0,0.0,0.0,0.0,0.0,288,9.419005594135802e-08,0.0,0.0,0.0,5.58205835780159e-07
conv3,legacy,3,DenseWeight_0,0,36,36,36,0.9999999999999996,1.0,0.9999999999999996,1.0000000000000002,1.202208747589172e-15,36,0.533647890715173,0.526918970341474,0.36733579128435256,0.7147429342865399,0.13899752099500837,36,0.5336478928813522,0.5269189721077705,0.3673357923579838,0.7147429352928266,0.1389975211726729,36,1.8752115797324933e-08,1.2022515139452244e-08,6.041993985042298e-09,2.8382194195924314e-08,2.3999240716224593e-08,36,0.999999995896601,0.9999999979663534,0.9999999920432643,1.0000000006853222,9.629415227288177e-09,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,0.9999999999999999,1.0000000000000002,1.3136335981433191e-16,36,0.533647890715173,0.526918970341474,0.36733579128435256,0.7147429342865399,0.13899752099500837,36,0.533647890715173,0.526918970341474,0.36733579128435256,0.7147429342865399,0.13899752099500837,36,0.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,36,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
conv3,legacy,3,DenseWeight_0,1e-05,288,36,288,0.9999936418647768,0.9999943724722478,0.9999882468358312,0.9999970499736756,3.0543862743503382e-06,288,0.5336516624561336,0.5269390047089456,0.3634396040130756,0.7215210888880057,0.13728917890117748,288,0.533647892881352,0.5269189721077705,0.36342269739634797,0.7215350170588891,0.137291965523177,288,0.0034663795833688804,0.0033549316226801603,0.002429370381656427,0.004851676865041884,0.0008417229533002434,288,1.00000879747237,1.0000110256074515,0.9999176138897962,1.0001014682332185,7.305912254355911e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999936418647893,0.9999943724717599,0.999988246834997,0.9999970499738499,3.054386123466807e-06,288,0.5336516624561336,0.5269390047089456,0.3634396040130756,0.7215210888880057,0.13728917890117748,288,0.5336478907151732,0.526918970341474,0.36342269637500096,0.7215350160379073,0.13729196534769247,288,0.0034663796051384223,0.0033549317310619304,0.002429370318928334,0.004851677140536575,0.00084172292015963,288,1.0000088015758044,1.0000110265019373,0.9999176150125235,1.0001014828166357,7.305911398699372e-05,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,legacy,3,DenseWeight_0,3e-05,288,36,288,0.9999427831998625,0.999949348951124,0.9998943020747446,0.999973447174707,2.7482410860538004e-05,288,0.5336773146142035,0.52699705173001,0.3634988939163225,0.7215052949395082,0.13727944991602106,288,0.533647892881352,0.5269189721077705,0.36342269739634797,0.7215350170588891,0.137291965523177,288,0.010399138756319043,0.010064794912366521,0.007288108695213622,0.014555029117929441,0.002525168878320452,288,1.000064547527388,1.000053463231358,0.9997901649978542,1.0003502633217245,0.0002218187469103915,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9999427831998998,0.9999493489496606,0.9998943020722435,0.9999734471752305,2.7482410408150615e-05,288,0.5336773146142035,0.52699705173001,0.3634988939163225,0.7215052949395082,0.13727944991602106,288,0.5336478907151732,0.526918970341474,0.36342269637500096,0.7215350160379073,0.13729196534769247,288,0.01039913880638606,0.010064795058770677,0.00728810863335139,0.014555029420703107,0.002525168847356179,288,1.0000645516310427,1.0000534649489232,0.9997901665469802,1.0003502651295988,0.0002218187070189938,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,legacy,3,DenseWeight_0,0.0001,288,36,288,0.9993649751543564,0.999437381605554,0.9988299969319282,0.9997049501107126,0.0003046521059543802,288,0.5339571374543891,0.5273762110795427,0.36397428657715347,0.7215766539676284,0.13720182683089255,288,0.533647892881352,0.5269189721077705,0.36342269739634797,0.7215350170588891,0.137291965523177,288,0.03466379601058134,0.033549315246061924,0.024293668563956348,0.04851674132346505,0.008417230586180307,288,1.000659978076352,1.00054830843805,0.999686167098191,1.0018005077382584,0.0008062766685420786,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9993649751544792,0.999437381600677,0.9988299969236066,0.9997049501124571,0.00030465210444906185,288,0.5339571374543891,0.5273762110795427,0.36397428657715347,0.7215766539676284,0.13720182683089255,288,0.5336478907151732,0.526918970341474,0.36342269637500096,0.7215350160379073,0.13729196534769247,288,0.034663796159421056,0.033549315525444705,0.02429366850508066,0.048516741721689745,0.008417230562801331,288,1.0006599821823452,1.000548308951277,0.999686172864793,1.0018005228325153,0.0008062765302050667,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,legacy,3,DenseWeight_0,0.0003,288,36,288,0.9943385920211762,0.9949637304231596,0.989653839330677,0.9973504010410881,0.0026912298508425564,288,0.5363780830558845,0.529923432423491,0.3676120087978229,0.7228561563115554,0.13661132462114461,288,0.533647892881352,0.5269189721077705,0.36342269739634797,0.7215350170588891,0.137291965523177,288,0.10399139549216664,0.10064794039864994,0.07288077895862988,0.14555003571737551,0.025251702367958578,288,1.005775008531757,1.0051551881551681,1.0017708437295356,1.0108986338181944,0.003591093045299171,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9943385920215297,0.9949637304085834,0.9896538393475107,0.997350401046314,0.0026912298463815194,288,0.5363780830558845,0.529923432423491,0.3676120087978229,0.7228561563115554,0.13661132462114461,288,0.5336478907151732,0.526918970341474,0.36342269637500096,0.7215350160379073,0.13729196534769247,288,0.10399139592313718,0.10064794105794311,0.07288077890827466,0.14555003638830974,0.025251702366241798,288,1.0057750126578056,1.0051551890810666,1.0017708455326313,1.0108986382227798,0.0035910927614662053,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
conv3,legacy,3,DenseWeight_0,0.0005,288,36,288,0.9845594313593379,0.9861944613643414,0.97210063782714,0.9926874197396118,0.007214096599297939,288,0.5411645771210787,0.5351503063245546,0.37453756477999955,0.7257145622465828,0.1354973103691563,288,0.533647892881352,0.5269189721077705,0.36342269739634797,0.7215350170588891,0.137291965523177,288,0.1733190203591927,0.16774657286672273,0.12146759783397543,0.24258309936211322,0.042086192072226386,288,1.0158626165257176,1.0142363440358184,1.0063447803125058,1.028430004553489,0.008499945952445779,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0,288,0.9845594313598848,0.9861944613386231,0.9721006377946656,0.9926874197391741,0.0072140965920301885,288,0.5411645771210787,0.5351503063245546,0.37453756477999955,0.7257145622465828,0.1354973103691563,288,0.5336478907151732,0.526918970341474,0.36342269637500096,0.7215350160379073,0.13729196534769247,288,0.17331902107228703,0.16774657390592382,0.12146759779213967,0.24258310030575567,0.042086192092169517,288,1.0158626206913497,1.0142363513092691,1.0063447916761763,1.0284300093787597,0.008499945629495154,288,0.0,0.0,0.0,0.0,0.0,288,0.0,0.0,0.0,0.0,0.0
