architecture,scheme,checkpoint_role,T,phase,reference_kind,state_layer_name,K,layer_index,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative
conv3,baseline,reconstructed_initialization,8,negative,matched_zero_K,Layer_3,8,3,10,10.0,0,0,36,7225344,-1.6076367569912917e-07,0.00012006313920114835,0.00012006303157040014,0.001651888659846918,0.02322207831485842,0.02316325074588813,0.0016517278961712188,0.023222062078775144,0.023163245932888946,0.005170215067457038,False,0.00041398133623912065,-0.05510467526221085,0.18026002573150918,-0.05510840992163148,0.1804298473715024,8313,7225344,0.0011505334555697278,0.00011965738440673378,0.0001200410426613145,0.00012052991548326214,0.004702406939572591,0.00520323991015084,0.005742219596039108
conv3,baseline,reconstructed_initialization,8,negative,matched_zero_K,Layer_4,8,4,10,10.0,0,0,36,11520,-4.9283982591877704e-05,0.11277350179904881,0.11277349103006933,0.001686624286082112,0.006000528560825694,0.005758614549254262,0.0016373403034902342,0.11292319634370775,0.11291132533634586,18.793928010823567,False,0.3663132622218531,-0.011807589559502016,0.018281367792892817,-0.37124370726819556,0.383467737768761,0,0,,0.11244777643940881,0.11276327795601573,0.11309961597331582,14.128382972303953,18.94782253387271,25.220063180338194
conv3,baseline,reconstructed_initialization,8,positive,post_T_free,Layer_1,8,1,10,10.0,0,0,36,7225344,7.06939138938888e-08,5.157907005234744e-07,5.109231031034513e-07,-0.004508314883246681,6.826719199606973,6.826717710977904,-0.0045082441893327845,6.826719204519283,6.8267177159368995,7.555469698433905e-08,False,3.3947965658587265e-06,-81.45423947016056,102.1270560005805,-81.45423961436279,102.12705614750897,0,7225344,0.0,4.746083321665105e-07,5.150354547587391e-07,5.49476143236645e-07,6.965016153878127e-08,7.477139421649598e-08,8.238222541669992e-08
conv3,baseline,reconstructed_initialization,8,positive,post_T_free,Layer_2,8,2,10,10.0,0,0,36,3612672,6.548188230711863e-08,2.282626802893167e-06,2.281687367799497e-06,-0.002770012027422058,0.10356550182031002,0.10352845116517766,-0.002769946545539751,0.1035655931672703,0.10352854429684306,2.2040416574754874e-05,False,1.5576023915379877e-05,-0.6677613826114186,1.2247015959344933,-0.6677607284423218,1.224707000012457,30,3612672,8.304102891156463e-06,2.2116433619319715e-06,2.2879627248946225e-06,2.3484396918403853e-06,2.045603632402176e-05,2.2065523177090863e-05,2.3638768484875978e-05
conv3,baseline,reconstructed_initialization,8,positive,post_T_free,Layer_3,8,3,10,10.0,0,0,36,7225344,2.2826637159822285e-07,0.00012006246800332619,0.00012006225100968797,0.001651818913196245,0.023221972770939844,0.023163149907822957,0.0016520471795678433,0.023222715691055017,0.02316387843570361,0.005170209662530192,False,0.00041417932486369354,-0.05510479523879231,0.1802588818881602,-0.055100903101525094,0.18009019542633597,8284,7225344,0.0011465198058390022,0.00011963381763543081,0.00012005915826543046,0.00012054133333476698,0.004703511742376077,0.005203171678772521,0.005741927900406901
conv3,baseline,reconstructed_initialization,8,positive,post_T_free,Layer_4,8,4,10,10.0,0,0,36,11520,4.935211937708654e-05,0.11277350149678303,0.11277349069800596,0.0016865544716013643,0.006000413186499233,0.0057585147757937835,0.001735906590978451,0.11294286053574641,0.11292951949913034,18.79428932502854,False,0.36631299188489963,-0.011807429201789257,0.01828102135487951,-0.3772242323174193,0.3813305907594681,0,0,,0.11244776925392244,0.11276328095202684,0.11309961475423401,14.128673512308229,18.948148401820028,25.220538902865485
conv3,baseline,reconstructed_initialization,8,positive,matched_zero_K,Layer_1,8,1,10,10.0,0,0,36,7225344,1.1042065011661921e-08,4.869232673422072e-07,4.867980495847214e-07,-0.00450825523139779,6.826719202548927,6.82671771395925,-0.0045082441893327845,6.826719204519283,6.8267177159368995,7.132610158630843e-08,False,3.218959413020528e-06,-81.45423929588338,102.12705649728372,-81.45423961436279,102.12705614750897,0,7225344,0.0,4.445200475100587e-07,4.883570652914892e-07,5.230658635572592e-07,6.556118438159854e-08,7.051334442644167e-08,7.933420510989211e-08
conv3,baseline,reconstructed_initialization,8,positive,matched_zero_K,Layer_2,8,2,10,10.0,0,0,36,3612672,3.156789493142018e-08,2.279193158296582e-06,2.278974532730795e-06,-0.002769978113434683,0.10356552299447595,0.10352847325431984,-0.002769946545539751,0.1035655931672703,0.10352854429684306,2.2007257747524253e-05,False,1.547614872954295e-05,-0.6677614090703836,1.2247018823907942,-0.6677607284423218,1.224707000012457,30,3612672,8.304102891156463e-06,2.2039977721484653e-06,2.282330339634544e-06,2.3489074219576074e-06,2.037857458329936e-05,2.204375373068249e-05,2.356527496914436e-05
conv3,baseline,reconstructed_initialization,8,positive,matched_zero_K,Layer_3,8,3,10,10.0,0,0,36,7225344,1.5851972092530036e-07,0.00012006209807450622,0.00012006199342652289,0.001651888659846918,0.02322207831485842,0.02316325074588813,0.0016520471795678433,0.023222715691055017,0.02316387843570361,0.005170170233974521,False,0.00041412378159826015,-0.05510467526221085,0.18026002573150918,-0.055100903101525094,0.18009019542633597,8286,7225344,0.0011467966092687076,0.00011963340824893674,0.00012005884395996318,0.00012054140858529533,0.00470345775324906,0.005203122538737722,0.005741895972004699
conv3,baseline,reconstructed_initialization,8,positive,matched_zero_K,Layer_4,8,4,10,10.0,0,0,36,11520,4.928230489633904e-05,0.11277350149049778,0.11277349072225143,0.001686624286082112,0.006000528560825694,0.005758614549254262,0.001735906590978451,0.11294286053574641,0.11292951949913034,18.79392795940292,False,0.36631317608744685,-0.011807589559502016,0.018281367792892817,-0.3772242323174193,0.3813305907594681,0,0,,0.11244776933090903,0.11276328086888338,0.11309961484628643,14.12838402959774,18.947821978534662,25.220062111986422
