architecture,scheme,checkpoint_role,phase,reference_kind,state_layer_name,layer_index,layer_type,state_shape,T,K,injected_beta,base_beta,model_seed,source_checkpoint_epoch,batch_count,element_count,delta_mean,delta_rms,delta_std,reference_mean,reference_rms,reference_std,current_mean,current_rms,current_std,relative_displacement,reference_norm_zero,max_abs_delta,reference_min,reference_max,current_min,current_max,active_set_transition_count,constrained_element_count,active_set_transition_fraction,batch_p05_delta_rms,batch_median_delta_rms,batch_p95_delta_rms,batch_p05_relative,batch_median_relative,batch_p95_relative,half_span_rms
conv2,legacy,reconstructed_initialization,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,0,36,11520,0.0001987792633961982,0.12222688186640931,0.1222267202275739,0.021949986036527664,0.1964285081337468,0.1951982503011891,0.02214876529992386,0.23087237221192683,0.22980749432177222,0.6222461445524287,False,0.4358387447369329,-0.4686334663590433,0.6381412016885043,-0.8078775526550623,0.9422381462361181,0,0,,0.12092884772132124,0.12216765989634917,0.12389385213022087,0.48575506025155235,0.6348918175691793,0.8061300395080054,
conv2,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,0,36,7225344,-1.0595651853293091e-09,9.052114118041568e-07,9.052107916845074e-07,-0.0010806630039021418,1.899443189678196,1.8994428822637313,-0.0010806640634673278,1.899443187744939,1.899442880329871,4.7656672056483974e-07,False,8.310572672920458e-06,-22.5845063230558,28.467513669644653,-22.58450876273182,28.46751168010457,1,7225344,1.3840171485260771e-07,8.86779107762419e-07,9.045174171099145e-07,9.23781021359729e-07,4.4451515080982686e-07,4.79952084358654e-07,5.039495159376819e-07,
conv2,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,0,36,3612672,3.3451437465030164e-08,6.565512370543013e-05,6.565511518363717e-05,0.0038546997719174306,0.4082904914796686,0.40827229482586463,0.0038547332233548953,0.4082902554711915,0.40827205849103565,0.00016080492951842234,False,0.00027054393027892143,-2.5745224852175905,4.194390635570347,-2.5746046866022603,4.194305218104332,199,3612672,5.5083882511337866e-05,6.482476727086228e-05,6.56483259410579e-05,6.635619978451472e-05,0.00015039813459432082,0.00016178285917022205,0.00017180688192450604,
conv2,legacy,reconstructed_initialization,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,0,36,11520,0.00018308169158691087,0.12222673260049643,0.12222659548268316,0.021965683608336953,0.1964733713357087,0.19524163077488807,0.02214876529992386,0.23087237221192683,0.22980749432177222,0.6221032996458892,False,0.4357523551043814,-0.46873603657486396,0.6382687430529567,-0.8078775526550623,0.9422381462361181,0,0,,0.12092871333898118,0.1221675018021327,0.12389371515721774,0.4856432380824487,0.634746183721401,0.8059517523774126,
conv2,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,0,36,7225344,-2.180863535766819e-09,1.810316863794323e-06,1.8103155501658687e-06,-0.0010806618826037916,1.899443191611998,1.8994428841981716,-0.0010806640634673278,1.899443187744939,1.899442880329871,9.530776554880611e-07,False,1.6621149764972643e-05,-22.58450388336604,28.467515659184734,-22.58450876273182,28.46751168010457,2,7225344,2.7680342970521543e-07,1.7734429642245152e-06,1.808992901177696e-06,1.8473902876036036e-06,8.889091628630941e-07,9.599009267483842e-07,1.0077657783808869e-06,9.051584318971615e-07
conv2,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,0,36,3612672,6.591777706501552e-08,0.0001313077553628827,0.00013130773881719736,0.0038546673055778304,0.4082907381431276,0.40827254180684663,0.0038547332233548953,0.4082902554711915,0.40827205849103565,0.00032160356112915877,False,0.0005410878605572877,-2.5744402838714198,4.194476053036356,-2.5746046866022603,4.194305218104332,402,3612672,0.0001112749787414966,0.00012964463582007657,0.0001312924182538743,0.00013270833946470872,0.0003007883534971091,0.0003235620196554226,0.00034360957285157844,6.565387768144135e-05
conv2,legacy,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,0,36,11520,0.0003661581829260917,0.24445346543503496,0.24445319120719802,0.021782607116997775,0.23190573030475503,0.2308804577597859,0.02214876529992386,0.23087237221192683,0.22980749432177222,1.054107050799437,False,0.871504809239742,-0.8205877070272991,1.013656316797625,-0.8078775526550623,0.9422381462361181,0,0,,0.24185742834095392,0.24433500400158956,0.24778742724455033,0.8735791792871649,1.0692303815418436,1.2510199844924186,0.12222673271751748
conv2,legacy,best_validation,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,24,36,7225344,-3.4051929206954998e-09,2.0570062879191312e-07,2.0567244187435826e-07,-0.1776369963036899,3.9604586035628433,3.9564728544600367,-0.17763699970888283,3.9604586040318384,3.956472854776618,5.193858827532348e-08,False,1.8193170636005007e-05,-38.50736953529408,37.36364694385834,-38.50736968616472,37.36364702357582,0,7225344,0.0,1.3449552966646755e-07,1.9669308680790883e-07,2.880010055423083e-07,3.4618942593131256e-08,4.9734352557844934e-08,7.376500678648961e-08,
conv2,legacy,best_validation,negative,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,24,36,3612672,-6.27905900835567e-08,1.532732233997704e-05,1.532719372407605e-05,-0.026465622923065802,0.6297142877980113,0.6291578935849496,-0.026465685713655884,0.6297143173184115,0.6291579204901573,2.4340121602725127e-05,False,0.002170225665389658,-9.716504424763603,7.77033139753158,-9.716511133978806,7.770282229200846,16,3612672,4.428854875283447e-06,1.0598164729247903e-05,1.4665805233881724e-05,2.1519710746477194e-05,1.6541894041078e-05,2.3086095997510294e-05,3.448054526821736e-05,
conv2,legacy,best_validation,negative,post_T_free,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,24,36,11520,-0.00013550712422778674,0.025692568731896667,0.02569221138521396,-0.023755496383046453,0.22317245504362007,0.2219045314584443,-0.02389100350727424,0.2247450159556872,0.22347156899332296,0.11512428237111491,False,0.2747707545543584,-1.297948396975695,1.1293412330040324,-1.3535200945793258,1.1530131928511063,0,0,,0.01884084073114147,0.024953928829118593,0.034389319835195616,0.07929736462721479,0.11398260044027833,0.16546780903275904,
conv2,legacy,best_validation,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,24,36,7225344,-3.935498398602116e-09,2.0574640907110314e-07,2.0570876670187956e-07,-0.1776369957733844,3.9604586036720852,3.956472854593198,-0.17763699970888283,3.9604586040318384,3.956472854776618,5.1950147611778535e-08,False,1.8207088552157913e-05,-38.50736953471897,37.36364694361897,-38.50736968616472,37.36364702357582,0,7225344,0.0,1.3452586567345346e-07,1.9708271448516519e-07,2.8788373441442013e-07,3.462681007995217e-08,4.98097147835328e-08,7.369228231393573e-08,
conv2,legacy,best_validation,negative,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,24,36,3612672,-6.338383013382628e-08,1.5327352828075703e-05,1.5327221770640555e-05,-0.02646562232982575,0.629714288942359,0.629157894755264,-0.026465685713655884,0.6297143173184115,0.6291579204901573,2.434016997425748e-05,False,0.00217023554414994,-9.716504433439345,7.77033143595007,-9.716511133978806,7.770282229200846,16,3612672,4.428854875283447e-06,1.0598237934300511e-05,1.4665816628853333e-05,2.1519693834602086e-05,1.654182954601275e-05,2.308605821196431e-05,3.4480356609658024e-05,
conv2,legacy,best_validation,negative,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,24,36,11520,-0.0001355769211485085,0.025692569935394205,0.025692212220507094,-0.02375542658612573,0.22317249991355997,0.22190458405670468,-0.02389100350727424,0.2247450159556872,0.22347156899332296,0.11512426461748446,False,0.2747708946345298,-1.2979486012282269,1.1293419023186235,-1.3535200945793258,1.1530131928511063,0,0,,0.018840840012099118,0.02495393285908452,0.034389323080907516,0.07929736679414927,0.11398257945123316,0.1654678023721277,
conv2,legacy,best_validation,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,24,36,7225344,4.467472721129497e-09,2.0584220840028655e-07,2.0579372304954534e-07,-0.1776369963036899,3.9604586035628433,3.9564728544600367,-0.17763699183621717,3.960458603312195,3.9564728544097156,5.1974336561707815e-08,False,1.822100646831082e-05,-38.50736953529408,37.36364694385834,-38.50736938327321,37.363646863661785,0,7225344,0.0,1.3484285111830252e-07,1.9754535060020335e-07,2.8766715384513795e-07,3.470942217041593e-08,4.983739565100212e-08,7.363738146403435e-08,
conv2,legacy,best_validation,positive,post_T_free,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,24,36,3612672,6.400026741672242e-08,1.5326802763612724e-05,1.5326669139785632e-05,-0.026465622923065802,0.6297142877980113,0.6291578935849496,-0.026465558922798386,0.6297142609442271,0.6291578693995952,2.433929650414568e-05,False,0.0021702454229087786,-9.716504424763603,7.77033139753158,-9.71649773289987,7.770380642699287,18,3612672,4.982461734693877e-06,1.0598318938839778e-05,1.4665843210328312e-05,2.1519613029825428e-05,1.6543489996418143e-05,2.3086022242798192e-05,3.447982951978071e-05,
conv2,legacy,best_validation,positive,post_T_free,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,24,36,11520,0.00013564703890904886,0.025692570094113118,0.025692212009123524,-0.023755496383046453,0.22317245504362007,0.2219045314584443,-0.023619849344137408,0.2245480427081908,0.22330232018731855,0.11512428847498848,False,0.27477103471470155,-1.297948396975695,1.1293412330040324,-1.242377107877128,1.105670611786139,0,0,,0.018840840432148176,0.024953936881684617,0.034389326157365466,0.07929739607727898,0.11398259986819387,0.16546783877225665,
conv2,legacy,best_validation,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,24,36,7225344,3.93716724322288e-09,2.0573132338919958e-07,2.0569364632280286e-07,-0.1776369957733844,3.9604586036720852,3.956472854593198,-0.17763699183621717,3.960458603312195,3.9564728544097156,5.1946338537271466e-08,False,1.8207088552157913e-05,-38.50736953471897,37.36364694361897,-38.50736938327321,37.363646863661785,0,7225344,0.0,1.345272536237853e-07,1.970826219993132e-07,2.8787675226096744e-07,3.462714619595568e-08,4.974519347404478e-08,7.369049672562376e-08,
conv2,legacy,best_validation,positive,matched_zero_K,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,24,36,3612672,6.340702736645284e-08,1.5326770590951667e-05,1.532663943258735e-05,-0.02646562232982575,0.629714288942359,0.629157894755264,-0.026465558922798386,0.6297142609442271,0.6291578693995952,2.4339245369028947e-05,False,0.0021702355441484966,-9.716504433439345,7.77033143595007,-9.71649773289987,7.770380642699287,18,3612672,4.982461734693877e-06,1.0598238105857751e-05,1.4665830263064943e-05,2.1519628414393203e-05,1.6543552530131573e-05,2.3086058211929596e-05,3.448001477327799e-05,
conv2,legacy,best_validation,positive,matched_zero_K,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,24,36,11520,0.0001355772419883271,0.025692568889899015,0.025692211173304284,-0.02375542658612573,0.22317249991355997,0.22190458405670468,-0.023619849344137408,0.2245480427081908,0.22330232018731855,0.11512425993278903,False,0.27477089463453014,-1.2979486012282269,1.1293419023186235,-1.242377107877128,1.105670611786139,0,0,,0.01884084114987022,0.024953932851006076,0.03438932291123852,0.07929736709085339,0.11398257944992443,0.16546780159399332,
conv2,legacy,best_validation,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,6,6,0.03,0.0001171875,0,24,36,7225344,7.872665641824996e-09,4.114754729757054e-07,4.1140015313107567e-07,-0.17763699970888283,3.9604586040318384,3.956472854776618,-0.17763699183621717,3.960458603312195,3.9564728544097156,1.0389591562876427e-07,False,3.6414177104315826e-05,-38.50736968616472,37.36364702357582,-38.50736938327321,37.363646863661785,0,7225344,0.0,2.6905304971827e-07,3.9416533612268363e-07,5.757594572292812e-07,6.925393904380959e-08,9.955328078223202e-08,1.473825159510873e-07,2.057377364878527e-07
conv2,legacy,best_validation,positive_minus_negative,negative_phase,Layer_2,2,ConvLayer,128x7x7,6,6,0.03,0.0001171875,0,24,36,3612672,1.2679085750027912e-07,3.0653897625162214e-05,3.065363540744197e-05,-0.026465685713655884,0.6297143173184115,0.6291579204901573,-0.026465558922798386,0.6297142609442271,0.6291578693995952,4.8679054584147626e-05,False,0.0043404710882984365,-9.716511133978806,7.770282229200846,-9.71649773289987,7.770380642699287,34,3612672,9.411316609977324e-06,2.1196469655651113e-05,2.9331640165234063e-05,4.303924313583324e-05,3.3085193780656776e-05,4.617210937808408e-05,6.896019952788678e-05,1.5326948812581107e-05
conv2,legacy,best_validation,positive_minus_negative,negative_phase,Layer_3,3,LinearLayer,20,6,6,0.03,0.0001171875,0,24,36,11520,0.00027115416313683565,0.05138513882528659,0.05138442339380475,-0.02389100350727424,0.2247450159556872,0.22347156899332296,-0.023619849344137408,0.2245480427081908,0.22330232018731855,0.22863750106662284,False,0.5495417892690599,-1.3535200945793258,1.1530131928511063,-1.242377107877128,1.105670611786139,0,0,,0.03768168116196877,0.04990786571009061,0.06877864599214559,0.15768101214775967,0.2248156533063435,0.32823163418650225,0.025692569412643296
conv1,baseline,reconstructed_initialization,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,0,36,7225344,5.162478817865505e-06,0.010864611646877778,0.010864610420364126,-0.024836560892765026,2.4392815334297038,2.4391550882578557,-0.024831398413947162,2.4393786947701503,2.439252307194016,0.004454021193528164,False,0.06767089683017424,-29.159266550645295,21.763004371725874,-29.163859181164703,21.74973862849265,7202,7225344,0.0009967691503684807,0.010726874042536368,0.01085310164521476,0.010995780980826628,0.0041678110818900455,0.0044800784773889445,0.004728358811972671,
conv1,baseline,reconstructed_initialization,negative,post_T_free,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,0,36,11520,-0.0014304535180277448,1.1357383166466017,1.1357374158237412,-0.026039043638730656,0.04565036051815013,0.03749564803837054,-0.027469497156758404,1.138528141528202,1.1381967122503984,24.87906565809143,False,4.0226099743868025,-0.12421348035050199,0.13572351742856148,-3.9935826675951245,4.134517127167496,0,0,,1.1214126558383937,1.1347229180393041,1.1510649844748282,20.866413700521136,24.85408709254867,28.08226365398728,
conv1,baseline,reconstructed_initialization,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,0,36,7225344,5.1720760918917594e-06,0.010864611666376162,0.010864610435297987,-0.024836570490039053,2.4392815341783316,2.4391550889087985,-0.024831398413947162,2.4393786947701503,2.439252307194016,0.004454021200154697,False,0.06767085116465443,-29.15926656883915,21.76300436755295,-29.163859181164703,21.74973862849265,7202,7225344,0.0009967691503684807,0.010726874021416265,0.010853101662927484,0.010995781041526997,0.0041678110936595935,0.0044800784749951285,0.004728358813020422,
conv1,baseline,reconstructed_initialization,negative,matched_zero_K,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,0,36,11520,-0.0014304431568613967,1.1357383166472939,1.135737415837483,-0.026039053999897,0.04565037290949944,0.03749565592927811,-0.027469497156758404,1.138528141528202,1.1381967122503984,24.87905890492642,False,4.02260996240868,-0.12421350863631732,0.1357235323485206,-3.9935826675951245,4.134517127167496,0,0,,1.1214126558383,1.1347229180424976,1.15106498446395,20.866407214812455,24.854080217710845,28.082257998558156,
conv1,baseline,reconstructed_initialization,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,0,36,7225344,6.339522370490239e-06,0.010866808338140644,0.010866806488952453,-0.024836560892765026,2.4392815334297038,2.4391550882578557,-0.024830221370394534,2.439232813363409,2.439106430210759,0.004454921742002277,False,0.06766988625417714,-29.159266550645295,21.763004371725874,-29.15467326773116,21.776270361417776,7443,7225344,0.0010301239636479591,0.010726275117523804,0.010856100359424373,0.010996244875001752,0.004168315141957724,0.004481253973975228,0.004729349814435349,
conv1,baseline,reconstructed_initialization,positive,post_T_free,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,0,36,11520,0.0014409832105957273,1.1357390325709122,1.1357381184377402,-0.026039043638730656,0.04565036051815013,0.03749564803837054,-0.02459806042813493,1.1347799964980203,1.1345133652254702,24.879081340865948,False,4.022607619669033,-0.12421348035050199,0.13572351742856148,-3.9107004668883403,3.9660581054220145,0,0,,1.121412862584427,1.1347245625365423,1.1510654514075036,20.86642946279693,24.854095999872087,28.082279092654993,
conv1,baseline,reconstructed_initialization,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,0,36,7225344,6.349119644516494e-06,0.010866808308817132,0.010866806454025801,-0.024836570490039053,2.4392815341783316,2.4391550889087985,-0.024830221370394534,2.439232813363409,2.439106430210759,0.004454921728613667,False,0.06766993191969695,-29.15926656883915,21.76300436755295,-29.15467326773116,21.776270361417776,7443,7225344,0.0010301239636479591,0.010726275134401659,0.010856100331262282,0.010996244801611285,0.0041683151246379785,0.004481253943499079,0.004729349805209983,
conv1,baseline,reconstructed_initialization,positive,matched_zero_K,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,0,36,11520,0.0014409935717620737,1.1357390325703174,1.1357381184239994,-0.026039053999897,0.04565037290949944,0.03749565592927811,-0.02459806042813493,1.1347799964980203,1.1345133652254702,24.87907458766848,False,4.022607631647157,-0.12421350863631732,0.1357235323485206,-3.9107004668883403,3.9660581054220145,0,0,,1.1214128625846318,1.1347245625334432,1.1510654514184715,20.86642297592911,24.854089125175435,28.082273436881962,
conv1,baseline,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,0,36,7225344,1.177043552624733e-06,0.021719275074421056,0.021719275042527002,-0.024831398413947162,2.4393786947701503,2.439252307194016,-0.024830221370394534,2.439232813363409,2.439106430210759,0.008903609398977533,False,0.13534078308435138,-29.163859181164703,21.74973862849265,-29.15467326773116,21.776270361417776,14645,7225344,0.00202689311401644,0.021440036178572215,0.021697026180773616,0.0219797076720139,0.00833061631361394,0.008956226464557977,0.00945199885271811,0.010859637537210528
conv1,baseline,reconstructed_initialization,positive_minus_negative,negative_phase,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,0,36,11520,0.002871436728623472,2.2714773491706164,2.271475534238985,-0.027469497156758404,1.138528141528202,1.1381967122503984,-0.02459806042813493,1.1347799964980203,1.1345133652254702,1.9950998717710227,False,8.045217594055837,-3.9935826675951245,4.134517127167496,-3.9107004668883403,3.9660581054220145,0,0,,2.2428255183766126,2.2694474805258666,2.3021304358375123,1.9913471757331203,1.9955092312947236,1.9985544779770676,1.1357386745853082
conv1,baseline,best_validation,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,9,36,7225344,-2.0780158988161524e-06,0.004992636475161047,0.004992636042709146,-0.044396891011075586,2.386057020429831,2.385643942588884,-0.04439896902697441,2.3860464375666606,2.385633319220264,0.002092421275943213,False,0.21719645472415125,-18.822985060670796,18.6509767490881,-18.82481685158748,18.65115195889366,15819,7225344,0.0021893767272534014,0.003833404888278061,0.004991334157190403,0.005965380518092504,0.0016130688250689989,0.0020862283639849263,0.0025105025569903423,
conv1,baseline,best_validation,negative,post_T_free,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,9,36,11520,0.00017135804602392996,0.22382846236707232,0.2238283967731261,-0.023965442335989722,0.15169719970105414,0.14979218260904623,-0.023794084289965798,0.2664061864258984,0.26534147380082246,1.475495017760153,False,1.6454401505825027,-0.7430447052329044,0.6377682448763793,-1.7113906317557186,1.5981507387500082,0,0,,0.1709327503817055,0.22064703553178988,0.2617382877263651,1.135507624936006,1.450693952693694,1.821267954353838,
conv1,baseline,best_validation,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,9,36,7225344,-1.957817413671181e-06,0.004992636708957394,0.004992636325087167,-0.044397011209560744,2.386057021299575,2.3856439412218786,-0.04439896902697441,2.3860464375666606,2.385633319220264,0.0020924213731648945,False,0.21719673582679025,-18.82298540520856,18.650976617242705,-18.82481685158748,18.65115195889366,15817,7225344,0.0021890999238236963,0.0038334053780378877,0.004991336925198733,0.005965383453252997,0.0016130697056411449,0.0020862285757991634,0.0025105037942981753,
conv1,baseline,best_validation,negative,matched_zero_K,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,9,36,11520,0.00017158772911431318,0.22382846283833274,0.22382839706842855,-0.023965672019080106,0.15169731394900934,0.1497922615625326,-0.023794084289965798,0.2664061864258984,0.26534147380082246,1.4754939096256454,False,1.6454404989535811,-0.7430458785445556,0.6377682660572661,-1.7113906317557186,1.5981507387500082,0,0,,0.17093275268481334,0.22064703402648475,0.26173828754188366,1.1355067311307698,1.4506932749608454,1.8212665301796347,
conv1,baseline,best_validation,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,9,36,7225344,-4.62671048053669e-06,0.004991366055335991,0.004991363910987707,-0.044396891011075586,2.386057020429831,2.385643942588884,-0.04440151772155613,2.3860781358913,2.3856649755995756,0.002091888841129552,False,0.1506542583661883,-18.822985060670796,18.6509767490881,-18.821154576838126,18.65080129246402,14698,7225344,0.0020342284049036283,0.0038368169851498747,0.005004282858301061,0.005939546052208633,0.0016146969408436574,0.0020885624707366324,0.0024996818140727533,
conv1,baseline,best_validation,positive,post_T_free,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,9,36,11520,-0.00019504379114245845,0.22382849511505168,0.22382841013461238,-0.023965442335989722,0.15169719970105414,0.14979218260904623,-0.02416048612713218,0.27432372970562957,0.27325771643214025,1.4754952336374365,False,1.6458190527785175,-0.7430447052329044,0.6377682448763793,-1.7658296580769788,1.6014427300346208,0,0,,0.17092727379243347,0.2206428493886951,0.2617013282305008,1.1355244388858339,1.4507812361608496,1.821258475814729,
conv1,baseline,best_validation,positive,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,9,36,7225344,-4.506511995391719e-06,0.004991365602997106,0.004991363568618529,-0.044397011209560744,2.386057021299575,2.3856439412218786,-0.04440151772155613,2.3860781358913,2.3856649755995756,0.002091888650791145,False,0.15065704724612328,-18.82298540520856,18.650976617242705,-18.821154576838126,18.65080129246402,14700,7225344,0.0020345052083333335,0.003836814797374987,0.005004279682630515,0.005939543115135788,0.0016146960178188337,0.002088562466187764,0.0024996805733797757,
conv1,baseline,best_validation,positive,matched_zero_K,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,9,36,11520,-0.00019481410805207545,0.2238284946003483,0.22382840981993649,-0.023965672019080106,0.15169731394900934,0.1497922615625326,-0.02416048612713218,0.27432372970562957,0.27325771643214025,1.4754941190032191,False,1.645818704407439,-0.7430458785445556,0.6377682660572661,-1.7658296580769788,1.6014427300346208,0,0,,0.1709272714447094,0.2206428508254255,0.2617013284021318,1.1355235233821883,1.4507805362596629,1.8212570265297137,
conv1,baseline,best_validation,positive_minus_negative,negative_phase,Layer_1,1,ConvLayer,64x14x14,4,4,100,100.0,0,9,36,7225344,-2.5486945817205396e-06,0.009945930479879832,0.00994593015332194,-0.04439896902697441,2.3860464375666606,2.385633319220264,-0.04440151772155613,2.3860781358913,2.3856649755995756,0.004168372552724874,False,0.3391851645954729,-18.82481685158748,18.65115195889366,-18.821154576838126,18.65080129246402,30517,7225344,0.004223605132157029,0.007655239518608499,0.009956710149839449,0.011850029703674641,0.003221773405925271,0.004156945595044544,0.004987144581168018,0.004972965239939916
conv1,baseline,best_validation,positive_minus_negative,negative_phase,Layer_2,2,LinearLayer,20,4,4,100,100.0,0,9,36,11520,-0.0003664018371663882,0.44765694823531255,0.44765679828753524,-0.023794084289965798,0.2664061864258984,0.26534147380082246,-0.02416048612713218,0.27432372970562957,0.27325771643214025,1.680354928093344,False,3.29125920336102,-1.7113906317557186,1.5981507387500082,-1.7658296580769788,1.6014427300346208,0,0,,0.3418600205737893,0.44128987316493445,0.5234396025052239,1.5179986894428086,1.6644269822155073,1.7807298188204352,0.22382847411765627
conv1,ours,reconstructed_initialization,negative,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,30,7.5,0,0,36,7225344,5.757249565832417e-06,0.012056524015486498,0.012056522640881164,-0.017400044761295374,2.142826958021954,2.1427563114987964,-0.017394287511729542,2.143047487830756,2.1429768953163433,0.00562645712961157,False,0.10143011476626551,-26.775743089324312,20.4909731523865,-26.793839242724943,20.473804094894987,11815,7225344,0.0016352162609835602,0.011533814839868681,0.012022448043239401,0.012613128163860312,0.005303183088354456,0.005680809675701183,0.005894540060455748,
conv1,ours,reconstructed_initialization,negative,post_T_free,Layer_2,2,LinearLayer,20,4,4,30,7.5,0,0,36,11520,-0.0017341815669680292,1.459840872316717,1.459839842277476,-0.07198898611786346,0.15720556239109712,0.13975397927938651,-0.0737231676848315,1.4910659114012057,1.4892422390898072,9.286190959865111,False,6.025545797250418,-0.4307784791042797,0.5218598938878466,-5.880683744799539,6.460764886046312,0,0,,1.3975471473083512,1.4567325821576838,1.5280621066804614,7.665725947594371,9.363347267693483,10.599449388943786,
conv1,ours,reconstructed_initialization,negative,matched_zero_K,Layer_1,1,ConvLayer,64x14x14,4,4,30,7.5,0,0,36,7225344,6.712586559294371e-06,0.01205652648096046,0.012056524612311896,-0.017401000098288835,2.1428270289340334,2.1427563746552796,-0.017394287511729542,2.143047487830756,2.1429768953163433,0.005626458093987211,False,0.10143057190291271,-26.77574517470718,20.490972957028312,-26.793839242724943,20.473804094894987,11815,7225344,0.0016352162609835602,0.011533812741922476,0.012022446618187061,0.01261313353684736,0.005303185076104328,0.005680810459459385,0.005894542838908578,
conv1,ours,reconstructed_initialization,negative,matched_zero_K,Layer_2,2,LinearLayer,20,4,4,30,7.5,0,0,36,11520,-0.0017300921445493815,1.4598408733449737,1.4598398481579362,-0.07199307554028211,0.15721140328206426,0.13975844302283522,-0.0737231676848315,1.4910659114012057,1.4892422390898072,9.285845955625549,False,6.02553762476811,-0.43079185751591736,0.5218696255313019,-5.880683744799539,6.460764886046312,0,0,,1.3975471428397115,1.4567325826081117,1.528062110300275,7.6653937286390175,9.363032042345257,10.599111650278545,
conv1,ours,reconstructed_initialization,positive,post_T_free,Layer_1,1,ConvLayer,64x14x14,4,4,30,7.5,0,0,36,7225344,-3.2324475170621875e-06,0.012058170170638535,0.012058169737375567,-0.017400044761295374,2.142826958021954,2.1427563114987964,-0.01740327720881244,2.142674482543601,2.1426038047398963,0.0056272253461704825,False,0.10142620931519364,-26.775743089324312,20.4909731523865,-26.757650063276092,20.508142413482044,12668,7225344,0.0017532729237528344,0.011535753814898407,0.012024851360509757,0.012615759596308467,0.0053028198065364985,0.0056812430960834475,0.005894471346626564,
conv1,ours,reconstructed_initialization,positive,post_T_free,Layer_2,2,LinearLayer,20,4,4,30,7.5,0,0,36,11520,0.0017358878162604193,1.4598430313722623,1.459841999306653,-0.07198898611786346,0.15720556239109712,0.13975397927938651,-0.07025309830160305,1.4451404812196107,1.443431852440105,9.28620469382918,False,6.025566898122931,-0.4307784791042797,0.5218598938878466,-5.590347809327037,5.993436271512752,0,0,,1.3975504564868861,1.4567356656086063,1.5280644868475477,7.6657379853800975,9.363390588819964,10.599456376914842,
